timestamp,mode_active,mode_label,accel_rms_g,accel_peak_g,vel_rms_mm_s,disp_rms_mm,dominant_freq_hz,damping_ratio,temperature_c,humidity_pct,battery_v,sensor_health,anomaly_flag,event_marker,notes
2026-01-01 20:46:00,2,Low Occupancy,0.01009,0.02223,0.4128,0.1679,2.188,0.0208,25.25,76.6,4.042,OK,0,NONE,
2026-01-01 20:47:00,2,Low Occupancy,0.01036,0.02392,0.4369,0.1482,2.309,0.0161,25.62,76.5,4.045,OK,0,NONE,
2026-01-01 20:48:00,2,Low Occupancy,0.01062,0.02897,0.4506,0.159,2.251,0.0203,25.4,76.3,4.036,OK,0,NONE,
2026-01-01 20:49:00,2,Low Occupancy,0.01132,0.03039,0.4679,0.1539,2.252,0.0207,24.94,74.5,4.038,OK,0,NONE,
2026-01-01 20:50:00,2,Low Occupancy,0.01031,0.02885,0.446,0.1583,2.304,0.018,25.31,76.8,4.041,OK,0,NONE,
2026-01-01 20:51:00,2,Low Occupancy,0.01016,0.02441,0.4171,0.157,2.234,0.0157,25.2,76.5,4.038,OK,0,NONE,
2026-01-01 20:52:00,2,Low Occupancy,0.01126,0.03025,0.4832,0.1561,2.219,0.0205,25.2,76.6,4.037,OK,0,NONE,
2026-01-01 20:53:00,2,Low Occupancy,0.01008,0.02565,0.4058,0.1493,2.267,0.0169,25.28,75.5,4.037,OK,0,NONE,
2026-01-01 20:54:00,2,Low Occupancy,0.01133,0.02782,0.4584,0.1624,2.235,0.0162,25.1,73.4,4.036,OK,0,NONE,
2026-01-01 20:55:00,2,Low Occupancy,0.01148,0.03056,0.4809,0.1531,2.258,0.0168,25.28,75.5,4.036,OK,0,NONE,
2026-01-01 20:56:00,2,Low Occupancy,0.0112,0.02829,0.4593,0.1583,2.205,0.0185,25.58,75.6,4.036,OK,0,NONE,
2026-01-01 20:57:00,2,Low Occupancy,0.01134,0.03056,0.4835,0.159,2.194,0.0208,25.05,75.6,4.037,OK,0,NONE,
2026-01-01 20:58:00,2,Low Occupancy,0.0112,0.03102,0.4794,0.1524,2.276,0.0205,25.09,73.8,4.037,OK,0,NONE,
2026-01-01 20:59:00,2,Low Occupancy,0.01127,0.02619,0.466,0.1603,2.268,0.0151,24.95,73.6,4.037,OK,0,NONE,
2026-01-01 21:00:00,1,Idle / Ambient,0.00344,0.00824,0.1407,0.0823,1.892,0.0179,25.42,73.8,4.036,OK,0,NONE,
2026-01-01 21:01:00,1,Idle / Ambient,0.00307,0.00688,0.1315,0.0792,1.873,0.0173,24.96,74.5,4.043,OK,0,NONE,
2026-01-01 21:02:00,1,Idle / Ambient,0.00308,0.00662,0.1285,0.0875,1.804,0.0161,25.34,77.0,4.039,OK,0,NONE,
2026-01-01 21:03:00,1,Idle / Ambient,0.00318,0.0069,0.1311,0.0825,1.862,0.0144,25.21,76.3,4.035,OK,0,NONE,
2026-01-01 21:04:00,1,Idle / Ambient,0.00316,0.00779,0.1322,0.0818,1.837,0.0131,25.44,77.5,4.038,OK,0,NONE,
2026-01-01 21:05:00,1,Idle / Ambient,0.00335,0.0066,0.1417,0.087,1.808,0.0154,25.14,77.6,4.039,OK,0,NONE,
2026-01-01 21:06:00,1,Idle / Ambient,0.00303,0.00596,0.1277,0.0872,1.784,0.018,25.1,74.6,4.041,OK,0,NONE,
2026-01-01 21:07:00,1,Idle / Ambient,0.00306,0.00608,0.1247,0.0889,1.799,0.0157,25.33,77.7,4.041,OK,0,NONE,
2026-01-01 21:08:00,1,Idle / Ambient,0.00306,0.00756,0.1262,0.0886,1.801,0.0139,24.83,77.7,4.037,OK,0,NONE,
2026-01-01 21:09:00,1,Idle / Ambient,0.00331,0.00687,0.1429,0.0828,1.871,0.0143,24.82,74.8,4.04,OK,0,NONE,
2026-01-01 21:10:00,1,Idle / Ambient,0.00323,0.00716,0.1306,0.0821,1.904,0.0124,25.0,77.9,4.034,OK,0,NONE,
2026-01-01 21:11:00,1,Idle / Ambient,0.00311,0.00623,0.1348,0.0812,1.828,0.0152,25.19,74.7,4.034,OK,0,NONE,
2026-01-01 21:12:00,1,Idle / Ambient,0.00328,0.00774,0.1403,0.0839,1.829,0.0154,24.81,76.7,4.039,OK,0,NONE,
2026-01-01 21:13:00,1,Idle / Ambient,0.00339,0.00775,0.1408,0.079,1.874,0.0175,24.67,76.0,4.04,OK,0,NONE,
2026-01-01 21:14:00,1,Idle / Ambient,0.00344,0.00748,0.1477,0.0838,1.861,0.0141,25.15,76.4,4.036,OK,0,NONE,
2026-01-01 21:15:00,1,Idle / Ambient,0.00342,0.00855,0.146,0.0794,1.871,0.013,24.71,74.4,4.041,OK,0,NONE,
2026-01-01 21:16:00,1,Idle / Ambient,0.00304,0.00619,0.1239,0.0845,1.843,0.0163,24.7,75.7,4.042,OK,0,NONE,
2026-01-01 21:17:00,1,Idle / Ambient,0.00305,0.00651,0.1253,0.0818,1.833,0.0164,24.91,76.0,4.04,OK,0,NONE,
2026-01-01 21:18:00,1,Idle / Ambient,0.00327,0.00793,0.1346,0.0821,1.804,0.0131,24.72,78.0,4.038,OK,0,NONE,
2026-01-01 21:19:00,1,Idle / Ambient,0.00326,0.00647,0.1398,0.0817,1.828,0.0159,25.16,75.6,4.04,OK,0,NONE,
2026-01-01 21:20:00,1,Idle / Ambient,0.00325,0.00725,0.1382,0.0795,1.862,0.0123,25.16,76.6,4.034,OK,0,NONE,
2026-01-01 21:21:00,1,Idle / Ambient,0.00315,0.0065,0.1319,0.0778,1.878,0.0143,24.88,75.2,4.036,OK,0,NONE,
2026-01-01 21:22:00,1,Idle / Ambient,0.00303,0.00734,0.1301,0.0885,1.795,0.0145,25.14,75.8,4.041,OK,0,NONE,
2026-01-01 21:23:00,1,Idle / Ambient,0.00316,0.0075,0.1363,0.0855,1.883,0.0173,24.99,78.1,4.032,OK,0,NONE,
2026-01-01 21:24:00,1,Idle / Ambient,0.00327,0.00651,0.1377,0.0859,1.813,0.0174,25.17,76.1,4.041,OK,0,NONE,
2026-01-01 21:25:00,1,Idle / Ambient,0.00318,0.00659,0.1368,0.077,1.898,0.0149,24.95,78.3,4.033,OK,0,NONE,
2026-01-01 21:26:00,1,Idle / Ambient,0.00331,0.00739,0.1331,0.0867,1.853,0.0157,24.8,77.5,4.04,OK,0,NONE,
2026-01-01 21:27:00,1,Idle / Ambient,0.00305,0.00718,0.1307,0.0793,1.868,0.0129,25.24,76.3,4.033,OK,0,NONE,
2026-01-01 21:28:00,1,Idle / Ambient,0.00339,0.00763,0.1432,0.0837,1.883,0.0169,24.46,78.7,4.04,OK,0,NONE,
2026-01-01 21:29:00,1,Idle / Ambient,0.00335,0.0065,0.1428,0.0791,1.908,0.0179,24.89,76.4,4.032,OK,0,NONE,
2026-01-01 21:30:00,1,Idle / Ambient,0.00342,0.00716,0.1419,0.0845,1.888,0.016,25.22,75.2,4.037,OK,0,NONE,
2026-01-01 21:31:00,1,Idle / Ambient,0.00307,0.00614,0.1312,0.0875,1.767,0.0173,25.06,76.1,4.036,OK,0,NONE,
2026-01-01 21:32:00,1,Idle / Ambient,0.0034,0.00695,0.1406,0.0792,1.841,0.0174,25.14,76.7,4.031,OK,0,NONE,
2026-01-01 21:33:00,1,Idle / Ambient,0.00338,0.00754,0.1441,0.0851,1.887,0.0147,24.99,77.5,4.038,OK,0,NONE,
2026-01-01 21:34:00,1,Idle / Ambient,0.00311,0.00598,0.1285,0.0822,1.835,0.0174,24.4,76.4,4.038,OK,0,NONE,
2026-01-01 21:35:00,1,Idle / Ambient,0.00314,0.00774,0.1309,0.0771,1.89,0.0144,25.06,77.1,4.033,OK,0,NONE,
2026-01-01 21:36:00,1,Idle / Ambient,0.00315,0.00659,0.1262,0.0823,1.911,0.0125,25.09,78.4,4.038,OK,0,NONE,
2026-01-01 21:37:00,1,Idle / Ambient,0.00331,0.00788,0.1391,0.0877,1.785,0.0142,24.44,75.2,4.03,OK,0,NONE,
2026-01-01 21:38:00,1,Idle / Ambient,0.00331,0.00753,0.1413,0.0763,1.904,0.0157,24.99,78.7,4.038,OK,0,NONE,
2026-01-01 21:39:00,1,Idle / Ambient,0.00327,0.00768,0.1409,0.0882,1.793,0.0162,24.42,79.1,4.03,OK,0,NONE,
2026-01-01 21:40:00,1,Idle / Ambient,0.00338,0.00707,0.1359,0.0803,1.803,0.0123,24.96,76.1,4.039,OK,0,NONE,
2026-01-01 21:41:00,1,Idle / Ambient,0.00316,0.00764,0.1369,0.0861,1.798,0.0137,24.8,75.3,4.031,OK,0,NONE,
2026-01-01 21:42:00,1,Idle / Ambient,0.00343,0.00796,0.1421,0.0883,1.796,0.0153,24.46,76.1,4.032,OK,0,NONE,
2026-01-01 21:43:00,1,Idle / Ambient,0.00308,0.00696,0.1234,0.0846,1.79,0.0158,25.09,77.1,4.037,OK,0,NONE,
2026-01-01 21:44:00,1,Idle / Ambient,0.00342,0.00701,0.1429,0.0859,1.852,0.0159,24.87,75.7,4.032,OK,0,NONE,
2026-01-01 21:45:00,1,Idle / Ambient,0.00338,0.00797,0.1404,0.0862,1.866,0.0169,24.86,78.4,4.03,OK,0,NONE,
2026-01-01 21:46:00,1,Idle / Ambient,0.00316,0.00729,0.1368,0.0794,1.916,0.0142,24.73,78.9,4.033,OK,0,NONE,
2026-01-01 21:47:00,1,Idle / Ambient,0.00324,0.00677,0.1416,0.0839,1.844,0.015,24.85,77.9,4.029,OK,0,NONE,
2026-01-01 21:48:00,1,Idle / Ambient,0.00338,0.00814,0.1465,0.0787,1.846,0.0148,24.53,79.2,4.033,OK,0,NONE,
2026-01-01 21:49:00,1,Idle / Ambient,0.00343,0.0068,0.1416,0.0849,1.895,0.0145,24.35,78.1,4.032,OK,0,NONE,
2026-01-01 21:50:00,1,Idle / Ambient,0.00329,0.00742,0.1392,0.083,1.903,0.016,24.24,77.2,4.03,OK,0,NONE,
2026-01-01 21:51:00,1,Idle / Ambient,0.00318,0.00786,0.1284,0.0864,1.776,0.0144,24.49,77.6,4.035,OK,0,NONE,
2026-01-01 21:52:00,1,Idle / Ambient,0.00342,0.00662,0.1479,0.0827,1.923,0.013,24.55,77.0,4.033,OK,0,NONE,
2026-01-01 21:53:00,1,Idle / Ambient,0.00327,0.00703,0.1425,0.0832,1.811,0.0177,24.43,76.4,4.034,OK,0,NONE,
2026-01-01 21:54:00,1,Idle / Ambient,0.00333,0.00689,0.1386,0.0841,1.838,0.0127,24.74,79.2,4.031,OK,0,NONE,
2026-01-01 21:55:00,1,Idle / Ambient,0.00307,0.00622,0.127,0.0863,1.776,0.0147,24.96,79.3,4.031,OK,0,NONE,
2026-01-01 21:56:00,1,Idle / Ambient,0.00305,0.00685,0.1261,0.0804,1.922,0.0167,24.9,76.4,4.031,OK,0,NONE,
2026-01-01 21:57:00,1,Idle / Ambient,0.00308,0.00629,0.1309,0.075,1.925,0.0134,24.67,77.8,4.028,OK,0,NONE,
2026-01-01 21:58:00,1,Idle / Ambient,0.00311,0.00606,0.1246,0.0826,1.787,0.0165,24.56,79.5,4.037,OK,0,NONE,
2026-01-01 21:59:00,1,Idle / Ambient,0.00326,0.00673,0.139,0.0845,1.847,0.0167,24.36,76.2,4.03,OK,0,NONE,
2026-01-01 22:00:00,1,Idle / Ambient,0.00302,0.006,0.1263,0.0824,1.823,0.0169,24.64,79.9,4.033,OK,0,NONE,
2026-01-01 22:01:00,1,Idle / Ambient,0.00341,0.0077,0.1455,0.0799,1.903,0.0159,24.56,79.0,4.029,OK,0,NONE,
2026-01-01 22:02:00,1,Idle / Ambient,0.00307,0.00734,0.1345,0.0839,1.814,0.0167,24.76,76.6,4.027,OK,0,NONE,
2026-01-01 22:03:00,1,Idle / Ambient,0.00303,0.00741,0.1297,0.0784,1.893,0.0125,24.63,78.3,4.033,OK,0,NONE,
2026-01-01 22:04:00,1,Idle / Ambient,0.0032,0.00744,0.1291,0.0871,1.787,0.0136,24.71,76.6,4.036,OK,0,NONE,
2026-01-01 22:05:00,1,Idle / Ambient,0.00312,0.00652,0.1301,0.0761,1.916,0.0153,24.19,78.7,4.033,OK,0,NONE,
2026-01-01 22:06:00,1,Idle / Ambient,0.00342,0.00708,0.1384,0.0802,1.826,0.017,24.4,79.7,4.027,OK,0,NONE,
2026-01-01 22:07:00,1,Idle / Ambient,0.00339,0.00675,0.1361,0.0889,1.791,0.0124,24.65,77.2,4.034,OK,0,NONE,
2026-01-01 22:08:00,1,Idle / Ambient,0.00323,0.00709,0.1303,0.0795,1.821,0.0145,24.85,78.8,4.03,OK,0,NONE,
2026-01-01 22:09:00,1,Idle / Ambient,0.00305,0.00601,0.1319,0.0798,1.909,0.0169,24.18,77.2,4.032,OK,0,NONE,
2026-01-01 22:10:00,1,Idle / Ambient,0.00325,0.00626,0.1367,0.086,1.781,0.0171,24.5,76.9,4.034,OK,0,NONE,
2026-01-01 22:11:00,1,Idle / Ambient,0.00315,0.00602,0.1324,0.0791,1.825,0.0165,24.44,79.0,4.033,OK,0,NONE,
2026-01-01 22:12:00,1,Idle / Ambient,0.00326,0.00733,0.1422,0.0849,1.779,0.0155,24.48,78.7,4.029,OK,0,NONE,
2026-01-01 22:13:00,1,Idle / Ambient,0.00303,0.00742,0.1271,0.0844,1.795,0.0133,24.75,78.6,4.03,OK,0,NONE,
2026-01-01 22:14:00,1,Idle / Ambient,0.00315,0.0066,0.1318,0.0868,1.81,0.0156,24.15,77.6,4.025,OK,0,NONE,
2026-01-01 22:15:00,1,Idle / Ambient,0.00308,0.00619,0.1342,0.0823,1.877,0.0151,24.5,79.4,4.034,OK,0,NONE,
2026-01-01 22:16:00,1,Idle / Ambient,0.0033,0.0076,0.1413,0.0829,1.869,0.0165,24.16,77.9,4.025,OK,0,NONE,
2026-01-01 22:17:00,1,Idle / Ambient,0.00322,0.00711,0.1334,0.0826,1.863,0.0173,24.5,77.2,4.028,OK,0,NONE,
2026-01-01 22:18:00,1,Idle / Ambient,0.00304,0.00649,0.1277,0.0839,1.889,0.0163,24.39,78.5,4.031,OK,0,NONE,
2026-01-01 22:19:00,1,Idle / Ambient,0.00338,0.00664,0.1472,0.0853,1.877,0.0176,24.62,76.8,4.025,OK,0,NONE,
2026-01-01 22:20:00,1,Idle / Ambient,0.00321,0.00795,0.1381,0.0836,1.777,0.0147,24.19,79.2,4.034,OK,0,NONE,
2026-01-01 22:21:00,1,Idle / Ambient,0.00314,0.00653,0.1368,0.0858,1.831,0.0137,24.56,77.2,4.029,OK,0,NONE,
2026-01-01 22:22:00,1,Idle / Ambient,0.00334,0.00762,0.1445,0.08,1.927,0.0175,24.71,80.2,4.033,OK,0,NONE,
2026-01-01 22:23:00,1,Idle / Ambient,0.00304,0.00739,0.1263,0.0845,1.797,0.0163,24.09,76.8,4.03,OK,0,NONE,
2026-01-01 22:24:00,1,Idle / Ambient,0.00309,0.00657,0.1347,0.0774,1.891,0.0133,24.0,78.6,4.026,OK,0,NONE,
2026-01-01 22:25:00,1,Idle / Ambient,0.00341,0.00827,0.1414,0.0788,1.924,0.0159,23.95,77.5,4.026,OK,0,NONE,
2026-01-01 22:26:00,1,Idle / Ambient,0.00317,0.00756,0.1387,0.0829,1.927,0.0131,24.47,79.0,4.032,OK,0,NONE,
2026-01-01 22:27:00,1,Idle / Ambient,0.00319,0.00748,0.1327,0.0838,1.887,0.0168,24.37,78.3,4.032,OK,0,NONE,
2026-01-01 22:28:00,1,Idle / Ambient,0.0032,0.00712,0.1323,0.0811,1.834,0.0174,24.35,78.4,4.029,OK,0,NONE,
2026-01-01 22:29:00,1,Idle / Ambient,0.00332,0.00765,0.1421,0.0776,1.934,0.0166,24.21,78.5,4.033,OK,0,NONE,
2026-01-01 22:30:00,1,Idle / Ambient,0.00338,0.00773,0.1364,0.0798,1.821,0.0128,23.97,79.6,4.032,OK,0,NONE,
2026-01-01 22:31:00,1,Idle / Ambient,0.00332,0.00699,0.136,0.0792,1.924,0.0179,24.17,80.3,4.029,OK,0,NONE,
2026-01-01 22:32:00,1,Idle / Ambient,0.00309,0.0074,0.1327,0.0848,1.897,0.0169,24.67,79.1,4.028,OK,0,NONE,
2026-01-01 22:33:00,1,Idle / Ambient,0.0034,0.00797,0.1404,0.0848,1.816,0.0153,24.35,78.9,4.026,OK,0,NONE,
2026-01-01 22:34:00,1,Idle / Ambient,0.00302,0.00722,0.1275,0.0815,1.831,0.0176,24.55,78.6,4.03,OK,0,NONE,
2026-01-01 22:35:00,1,Idle / Ambient,0.0033,0.00804,0.1395,0.0856,1.883,0.0147,23.96,80.2,4.028,OK,0,NONE,
2026-01-01 22:36:00,1,Idle / Ambient,0.00341,0.00697,0.1387,0.0861,1.804,0.0124,23.95,79.2,4.023,OK,0,NONE,
2026-01-01 22:37:00,1,Idle / Ambient,0.00334,0.00672,0.1402,0.0894,1.776,0.0122,24.51,78.0,4.032,OK,0,NONE,
2026-01-01 22:38:00,1,Idle / Ambient,0.00318,0.00661,0.1299,0.084,1.834,0.0144,24.19,78.8,4.028,OK,0,NONE,
2026-01-01 22:39:00,1,Idle / Ambient,0.00301,0.00578,0.1247,0.0854,1.875,0.0123,24.23,79.9,4.031,OK,0,NONE,
2026-01-01 22:40:00,1,Idle / Ambient,0.00317,0.0072,0.1304,0.086,1.864,0.0126,24.15,79.1,4.022,OK,0,NONE,
2026-01-01 22:41:00,1,Idle / Ambient,0.00302,0.00672,0.1308,0.0816,1.86,0.0174,23.87,80.0,4.031,OK,0,NONE,
2026-01-01 22:42:00,1,Idle / Ambient,0.00344,0.00661,0.1422,0.081,1.897,0.0134,24.19,80.6,4.024,OK,0,NONE,
2026-01-01 22:43:00,1,Idle / Ambient,0.00333,0.00789,0.1437,0.082,1.779,0.0128,24.15,79.2,4.026,OK,0,NONE,
2026-01-01 22:44:00,1,Idle / Ambient,0.00314,0.00606,0.1277,0.0822,1.836,0.0175,24.38,79.1,4.03,OK,0,NONE,
2026-01-01 22:45:00,1,Idle / Ambient,0.00315,0.00619,0.1343,0.0862,1.805,0.0137,24.05,78.0,4.026,OK,0,NONE,
2026-01-01 22:46:00,1,Idle / Ambient,0.00336,0.00794,0.1453,0.0813,1.907,0.0168,23.81,78.6,4.028,OK,0,NONE,
2026-01-01 22:47:00,1,Idle / Ambient,0.00318,0.00778,0.1368,0.0865,1.809,0.0147,24.48,80.2,4.03,OK,0,NONE,
2026-01-01 22:48:00,1,Idle / Ambient,0.00318,0.00608,0.1278,0.0816,1.846,0.0142,24.25,79.8,4.022,OK,0,NONE,
2026-01-01 22:49:00,1,Idle / Ambient,0.00307,0.00595,0.1285,0.0875,1.822,0.0153,24.17,78.7,4.025,OK,0,NONE,
2026-01-01 22:50:00,1,Idle / Ambient,0.00334,0.00667,0.1353,0.0781,1.917,0.0173,24.52,79.1,4.031,OK,0,NONE,
2026-01-01 22:51:00,1,Idle / Ambient,0.00326,0.00656,0.1325,0.0802,1.821,0.0124,24.08,78.3,4.022,OK,0,NONE,
2026-01-01 22:52:00,1,Idle / Ambient,0.0034,0.00807,0.1453,0.0791,1.894,0.0121,23.88,79.7,4.02,OK,0,NONE,
2026-01-01 22:53:00,1,Idle / Ambient,0.00332,0.0079,0.1403,0.0807,1.795,0.0175,24.47,79.3,4.021,OK,0,NONE,
2026-01-01 22:54:00,1,Idle / Ambient,0.00327,0.0065,0.1398,0.0768,1.88,0.0152,24.08,80.8,4.021,OK,0,NONE,
2026-01-01 22:55:00,1,Idle / Ambient,0.00323,0.0076,0.1374,0.0769,1.935,0.0154,24.17,78.3,4.023,OK,0,NONE,
2026-01-01 22:56:00,1,Idle / Ambient,0.00325,0.00623,0.1341,0.0858,1.852,0.0172,23.8,79.0,4.026,OK,0,NONE,
2026-01-01 22:57:00,1,Idle / Ambient,0.0031,0.00736,0.1333,0.0787,1.893,0.0128,24.44,80.5,4.021,OK,0,NONE,
2026-01-01 22:58:00,1,Idle / Ambient,0.00306,0.00587,0.1328,0.0869,1.823,0.0166,24.22,81.0,4.021,OK,0,NONE,
2026-01-01 22:59:00,1,Idle / Ambient,0.00303,0.00722,0.1312,0.0822,1.835,0.0144,24.25,79.6,4.023,OK,0,NONE,
2026-01-01 23:00:00,1,Idle / Ambient,0.0031,0.00751,0.1285,0.078,1.932,0.0151,23.98,81.2,4.025,OK,0,NONE,
2026-01-01 23:01:00,1,Idle / Ambient,0.00337,0.00739,0.1386,0.0774,1.868,0.0148,24.26,80.0,4.022,OK,0,NONE,
2026-01-01 23:02:00,1,Idle / Ambient,0.00301,0.00628,0.1301,0.0867,1.824,0.0137,23.94,79.8,4.023,OK,0,NONE,
2026-01-01 23:03:00,1,Idle / Ambient,0.00308,0.00634,0.125,0.0781,1.913,0.0151,23.97,80.6,4.028,OK,0,NONE,
2026-01-01 23:04:00,1,Idle / Ambient,0.00317,0.00671,0.1278,0.0788,1.906,0.0138,23.83,80.7,4.025,OK,0,NONE,
2026-01-01 23:05:00,1,Idle / Ambient,0.00312,0.00631,0.1318,0.0819,1.898,0.0173,23.85,78.3,4.025,OK,0,NONE,
2026-01-01 23:06:00,1,Idle / Ambient,0.00321,0.00719,0.1293,0.0859,1.818,0.0149,24.11,80.0,4.021,OK,0,NONE,
2026-01-01 23:07:00,1,Idle / Ambient,0.00345,0.00695,0.1484,0.0834,1.903,0.0179,24.48,79.4,4.028,OK,0,NONE,
2026-01-01 23:08:00,1,Idle / Ambient,0.00327,0.00631,0.1325,0.0882,1.822,0.0154,24.17,80.0,4.023,OK,0,NONE,
2026-01-01 23:09:00,1,Idle / Ambient,0.00312,0.00743,0.1355,0.0867,1.799,0.0131,24.01,78.7,4.024,OK,0,NONE,
2026-01-01 23:10:00,1,Idle / Ambient,0.00317,0.00641,0.1362,0.0767,1.907,0.0176,23.91,77.7,4.021,OK,0,NONE,
2026-01-01 23:11:00,1,Idle / Ambient,0.00324,0.00736,0.1313,0.0835,1.821,0.0146,24.19,79.9,4.026,OK,0,NONE,
2026-01-01 23:12:00,1,Idle / Ambient,0.00325,0.00775,0.1378,0.0824,1.871,0.0139,23.81,80.1,4.027,OK,0,NONE,
2026-01-01 23:13:00,1,Idle / Ambient,0.00321,0.00704,0.1381,0.082,1.902,0.0179,23.76,78.6,4.022,OK,0,NONE,
2026-01-01 23:14:00,1,Idle / Ambient,0.00335,0.00684,0.1386,0.081,1.811,0.0133,23.81,80.1,4.021,OK,0,NONE,
2026-01-01 23:15:00,1,Idle / Ambient,0.00319,0.00691,0.1333,0.0823,1.798,0.0125,23.85,80.2,4.021,OK,0,NONE,
2026-01-01 23:16:00,1,Idle / Ambient,0.00301,0.00714,0.121,0.0824,1.822,0.0173,24.11,79.7,4.023,OK,0,NONE,
2026-01-01 23:17:00,1,Idle / Ambient,0.00318,0.00719,0.132,0.0792,1.872,0.0142,24.34,80.9,4.019,OK,0,NONE,
2026-01-01 23:18:00,1,Idle / Ambient,0.00319,0.0065,0.13,0.0786,1.846,0.0135,23.92,77.8,4.026,OK,0,NONE,
2026-01-01 23:19:00,1,Idle / Ambient,0.00327,0.00698,0.1345,0.0782,1.894,0.0147,23.86,79.7,4.024,OK,0,NONE,
2026-01-01 23:20:00,1,Idle / Ambient,0.00324,0.00687,0.1415,0.081,1.788,0.0135,24.39,78.4,4.025,OK,0,NONE,
2026-01-01 23:21:00,1,Idle / Ambient,0.00331,0.00823,0.1357,0.0817,1.873,0.0169,24.17,78.1,4.026,OK,0,NONE,
2026-01-01 23:22:00,1,Idle / Ambient,0.00338,0.00831,0.1363,0.0798,1.895,0.0123,23.73,81.2,4.019,OK,0,NONE,
2026-01-01 23:23:00,1,Idle / Ambient,0.00302,0.00616,0.1306,0.0881,1.811,0.0139,24.38,80.4,4.024,OK,0,NONE,
2026-01-01 23:24:00,1,Idle / Ambient,0.00304,0.00749,0.1311,0.0796,1.924,0.0131,24.41,81.0,4.018,OK,0,NONE,
2026-01-01 23:25:00,1,Idle / Ambient,0.00329,0.0066,0.1406,0.0813,1.787,0.0126,24.22,80.9,4.023,OK,0,NONE,
2026-01-01 23:26:00,1,Idle / Ambient,0.00344,0.0083,0.144,0.0747,1.933,0.0135,23.77,77.9,4.021,OK,0,NONE,
2026-01-01 23:27:00,1,Idle / Ambient,0.00331,0.00655,0.1411,0.0861,1.806,0.0123,23.69,80.1,4.019,OK,0,NONE,
2026-01-01 23:28:00,1,Idle / Ambient,0.00323,0.00738,0.1353,0.0878,1.81,0.0127,23.84,79.4,4.016,OK,0,NONE,
2026-01-01 23:29:00,1,Idle / Ambient,0.00309,0.00687,0.1259,0.0759,1.908,0.0161,24.01,81.7,4.025,OK,0,NONE,
2026-01-01 23:30:00,1,Idle / Ambient,0.00322,0.00757,0.1294,0.0784,1.878,0.0163,23.92,79.9,4.02,OK,0,NONE,
2026-01-01 23:31:00,1,Idle / Ambient,0.00312,0.00649,0.1273,0.0813,1.809,0.0156,24.28,79.4,4.019,OK,0,NONE,
2026-01-01 23:32:00,1,Idle / Ambient,0.00306,0.00699,0.1309,0.0863,1.814,0.0121,23.88,81.1,4.023,OK,0,NONE,
2026-01-01 23:33:00,1,Idle / Ambient,0.00344,0.007,0.1391,0.0791,1.826,0.0135,24.15,79.8,4.02,OK,0,NONE,
2026-01-01 23:34:00,1,Idle / Ambient,0.0034,0.00839,0.1455,0.0858,1.849,0.0145,24.33,79.1,4.016,OK,0,NONE,
2026-01-01 23:35:00,1,Idle / Ambient,0.00306,0.00691,0.1259,0.0784,1.842,0.0159,24.0,79.8,4.024,OK,0,NONE,
2026-01-01 23:36:00,1,Idle / Ambient,0.00328,0.00805,0.1392,0.0869,1.852,0.0141,24.32,78.5,4.022,OK,0,NONE,
2026-01-01 23:37:00,1,Idle / Ambient,0.00302,0.00578,0.1231,0.0864,1.786,0.0133,23.84,79.8,4.021,OK,0,NONE,
2026-01-01 23:38:00,1,Idle / Ambient,0.00334,0.00722,0.1339,0.0855,1.79,0.0151,23.85,78.1,4.022,OK,0,NONE,
2026-01-01 23:39:00,1,Idle / Ambient,0.00342,0.00841,0.1397,0.0801,1.868,0.0124,24.2,79.7,4.022,OK,0,NONE,
2026-01-01 23:40:00,1,Idle / Ambient,0.00337,0.00718,0.1373,0.0885,1.805,0.0175,23.83,79.2,4.024,OK,0,NONE,
2026-01-01 23:41:00,1,Idle / Ambient,0.00329,0.00655,0.1327,0.0813,1.875,0.0145,23.77,81.6,4.014,OK,0,NONE,
2026-01-01 23:42:00,1,Idle / Ambient,0.00302,0.00586,0.1216,0.0836,1.922,0.0136,23.67,81.7,4.019,OK,0,NONE,
2026-01-01 23:43:00,1,Idle / Ambient,0.00311,0.00774,0.1328,0.086,1.858,0.0174,23.67,79.0,4.019,OK,0,NONE,
2026-01-01 23:44:00,1,Idle / Ambient,0.00315,0.00698,0.13,0.0816,1.906,0.014,24.32,80.3,4.021,OK,0,NONE,
2026-01-01 23:45:00,1,Idle / Ambient,0.00328,0.00709,0.1367,0.0837,1.901,0.0135,24.25,79.2,4.023,OK,0,NONE,
2026-01-01 23:46:00,1,Idle / Ambient,0.00327,0.00672,0.1386,0.0819,1.782,0.0156,24.4,81.3,4.016,OK,0,NONE,
2026-01-01 23:47:00,1,Idle / Ambient,0.00336,0.00748,0.1377,0.0824,1.849,0.0129,24.37,79.7,4.017,OK,0,NONE,
2026-01-01 23:48:00,1,Idle / Ambient,0.00339,0.00658,0.1401,0.0869,1.811,0.0149,23.67,79.7,4.021,OK,0,NONE,
2026-01-01 23:49:00,1,Idle / Ambient,0.00339,0.00668,0.1419,0.0845,1.86,0.0122,23.73,80.0,4.023,OK,0,NONE,
2026-01-01 23:50:00,1,Idle / Ambient,0.00319,0.00723,0.1356,0.0845,1.844,0.0171,24.07,79.3,4.017,OK,0,NONE,
